Title,Transcription
Piseoga · Baile Uí Bhuaig (C.) · Bailiúchán na Scol | dúchas.ie,1Dá bfágfá uisge ar trí teóranta d'fhéadfá im a thógaint ó do chomharsain2Dá n-eireócadh bean maidin Lae Bealtaine agus na seilmidí a bhailiú ar fuaid na bpáirceanna agus iad a thabhairt isteac agus iad do leigeant imteacht ar fuaid an tighe do thógfadh sí an t-ím o'n a comharsain3An céad deatac a churfí amac maidin Lae Bealtaine dimtheócadh an t-ím o'n dtig sin4Dá raghfá amac an doras agus píopa dearg id bhéal tá sé ráidte go mbéarfá an t-ím on dtig sin5Ní ceart fáinne an phósta a baint de'd mhéir
Piseoga · Baile Uí Bhuaig (C.) · Bailiúchán na Scol | dúchas.ie,1Dá bfágfá uisge ar trí teóranta d'fhéadfá im a thógaint ó do chomharsain2Dá n-eireócadh bean maidin Lae Bealtaine agus na seilmidí a bhailiú ar fuaid na bpáirceanna agus iad a thabhairt isteac agus iad do leigeant imteacht ar fuaid an tighe do thógfadh sí an t-ím o'n a comharsain3An céad deatac a churfí amac maidin Lae Bealtaine dimtheócadh an t-ím o'n dtig sin4Dá raghfá amac an doras agus píopa dearg id bhéal tá sé ráidte go mbéarfá an t-ím on dtig sin5Ní ceart fáinne an phósta a baint de'd mhéir
"An Lá a Bádh Claedí · Réidh na nDoirí, Maghcromtha · Bailiúchán na Scol | dúchas.ie",Is cuimhin liom go mbíodh na sean-daoine ag cainnt mar gheall ar an lá a báthadh Claedighe. Bhí an maidin go breádh acht tímcheall lár an lae thosnuigh sé ag déanamh clagair seóidh & 'sé an sgeal a airígheadh um thráthnóna ná go raibh Claedeach báidhte. Is amhlaidh a eirigh tuille san abhainn - An Fhleasg & chuaidh sé amach ar fuaid na tíre. Do bhí seo tighthe cómhangarach do & do báthadh iad. Do bhí fear 'na chómhnaidhe i gceann de's na tighthibh sin & chonnaic sé an tuille ag teacht. Do chuaidh sé isteach abhaile & chuir sé a bhean & a chlann amach in áit árd & chuaidh sé go dtí an móinfhéar chun na gamhna do chuir amach ar eagla na tuille. Nuair a bhí sé ag cuir na gamhna amach do chonnaic sé a bhean ag dul thairis siar san abhainn. Nuair a bhí na gamhna curtha amach aige do chuaidh sé go dtí an áit gur chuir sé a bhean & a chlann. D'fhiafhruigh sé de'n chlann cá raibh a mháthair. Dubhairt an clann gur chuaidh sí isteach ag cuir
"An Gorta · Céim an Fhiaidh, Béal Átha'n Ghaorthaidh · Bailiúchán na Scol | dúchas.ie","Bhí tairngireacht ag na Breathnaigh a bhí na gcómhnaidhe sa Lodge i gCarn na Dabhaire i n-aice Béal Átha-'n-Ghaorthaid go dtiocfadh an Ghorta. Bhí eolas fághalta aca a leabhar éigin a fhuaireadar ós na Tighearnaí Talmhan. Bhíodar ag comhairluighadh dos na feirmeoirí beaga bochta a bhí timcheall ortha, aoinne gur mhaith leo a gcuid talmhan do dhíol mar go raibh an Ghorta ag teacht. Ni bhfuighidís puinn daoine san am san a thóghadh an talamh. Tháinig an Ghorta agus do cailleadh na mílte leis an ocras. Bhí sean-mháthair Pádraig a innis an sgéal so bhí sí i n-aimsir i nGort an Pludaig agus maidin Domhnaigh agus í ag dul ar Aifreann i mBéal Átha-'n-Ghaorthaidh connaic sí triúr marbh ag an ocras ar an mbóthar roimpi. Bhí fear gur b'ainm do Mícheal Ó Ceallachain marbh ar Ghort a' Pludaig. Bhí cailín breágh agus cúl cas craobhach uirthe sínta fuar-marbh ar ghruadh an tsean-bhóithrín i gcoinnibh an chlaidhe ar Dhrom an Ailtig agus an tríomhadh duine ar an lána ag dul isteach i Sráid Bhéal átha-'n-Ghaorthaidh.Bhí fear ar Ros an Locha ar thaobh locha an Ghúgain"
"Luíochán Chill Mhichíl · Clochar na Trócaire, Maghcromtha · Bailiúchán na Scol | dúchas.ie","Sa bhliain 1920 bhí na Gaill go nimhneach i mbun a ndroch-ghnótha i nÉirinn, ach is beag ball 'na rabhadar chómh fíochmhar agus bhíodar i n-iarthar Chorcaighe toisc gurb ann ba ghéire agus ba dhána a bhí an t-arm Gaolach ag tabhairt fútha. Bhí an ceann dob fhearr de'n scéal ag an arm Gaedhealach ann go minic.B-shin é an tráth a tugadh na ""Auxies"" anall ó Shasana mar chongnamh do'n arm Ghallda. Dream dána gan coinsias, gan eagla roimh Dia ná daoine, b'eadh iad san, agus taithighe ar fheabhas acu ar chúrsaí cogaidh. Bhí nead ag cuid acu i Mágh Chromdha, agus ní bhíodh stad leó ach ag dóigheadh, ag gabháil daoine, agus ag gabháil ortha go minic. Bhí scannradh ar na daoinibh rómpa agus níorbh iongna san.Do bheartuigheadh tabhairt fútha agus ceacht a mhúineadh dhóibh. Chuige sin do toghadh triochadh fear i measc buidheanta Airm na Poblachta i niarthar Corgaighe.Cruinnigheadh iad i n-aice Baile Caisleáin Cinneich lastuaidh de Bhéal Átha Fhinghin, agus chaitheadar cúig lá ann á gcur féin i n-oiriúint i gcóir an ghnímh a bhí rompa. Agus nár theastuigh oiriúint uatha? Ní raibh an tríú duine dhíobh riamh i gcath cheana, agus bhí fiche duine aca nár scaoil urchar as reidhfil do dtí san. Ach bhí a gcroidhe san obair, bhí grádh dá dtír ag lasadh ionta, agus bhí árd iontaoibh acu as Tomás de Barra, an taoiseach crodha, cliste, a bhí ós a gcionn."
"Aimsir an Ghorta · Carrigaline, Ráth Mhór · Bailiúchán na Scol | dúchas.ie","""Lá amháin tháinig bean bocht go tig mo sheana mháthair mór, is dubhairt sí lei. ""A mhaistireas bhfuil cead agam ceathrú caorach do chur ar an dteine.""""Tá airiú"", arsa sheanamháthair, ""an ar an bior nó ins an oidhean a cuirfhidh tú é.""(ag síl gur feoil a bhí aichi) ""san oidhean a mhaistireas"" arsa sí. Do thog sí maílín beag as a phóca is do tharrang sí an ""ceathrú caorach"" amach as. - sin saghas plannda no fiadhail a fhásann sa gáirdín."" Níor leig mo seanamháthair dí é d'ithe. Thug sí béile maith dí.Lá eile tháinig fear bocht go dtí an tig ceadhna agus d'iarr se ar bhean'a'tíghe deoch bainne a thabhairt dó. (sa bhliadhan 1848) Tug sí muga bainne dó, D'ól sé chuid de agus thóg sé máilín beag as a phóca. Bran a bhí sa mháilín aige agus chaith sé an bran isteach ar an méid a bhí fágtha agus do shlug sé siar éI GCnoch-A-Chuillin a tuit na rudaí seo amach in 1847 '48"
"Famine Times · Ladhar (C.), Bán-Tír · Bailiúchán na Scol | dúchas.ie","There was great poverty in this district during the years of the famine 1846-'47.  In many townlands at the present time old people point to mounds of earth and stones where dead bodies were buried.It is stated in all seriousness that dogs driven wild almost with hunger devoured many human corpses. Before the famine, Lyre district was thickly populated and this fact is shown by great number of ""sean focraig tighe and little haggards which are scattered along the northern brow of Lyre mountain."
"Essay on Famine Times · Ladhar (C.), Bán-Tír · Bailiúchán na Scol | dúchas.ie","The famine occurred in the years 1847 and '48. The cause of the famine was the potato crop failed to grow. A great number of people died of hunger and they used to be found dead by the road-side with the sign of grass on their mouths.They were often buired without any coffins, and 20 or 30 persons were trown into to-gether and a ditch trown down on the bodies.Very seldom they were taken to the grave-yard as the people were afraid to touch the bodies because a disease followed the famine.The ruins of several small houses can be seen in many places in the district, where families lived during the famine. There are three cills[?] in the neighbourhood. One in Killmacrane in Charles McCarthy's farm, another in Coolroemore in Denis Connor's land and the third"
(gan teideal) · Baile Caisleáin an Róistigh (B.) · Bailiúchán na Scol | dúchas.ie,"An old man James Regan who was Chapel Collector for some years here, and who was born in 1829 (so he told me) gave me the information that he buried fourteen bodies of people (who died of famine fever) in Castletownroche grave-yard in one day. He brought them in a donkey-cart to the grave-yard and buried them himself."
"An Gorta · Baile Glas (Meastha), An Bhlárna · Bailiúchán na Scol | dúchas.ie","Tá a lán sgéalra ag na daoine aosta í dtaobh an gorta seo. Níor dhein an gorta morán diogbhala don paróiste seo.Do bhí a lán daoine na chomnaidhe inaice na h-áite seo. Teasbaineann daoine aosta áiteanna na raibh daoine na chómhnaidhe an uair sin, agus anois níl tighthe nó daoine ann.An slighe na dtainig an dubh istead do fuair na ndaoine boladh grána san aer. Do bhí saoghal ana cruaid ag na daoine in áiteanna eile mar níor fhás aon prataí na blianra sin"
"An Gorta · Baile Glas (Meastha), An Bhlárna · Bailiúchán na Scol | dúchas.ie","Bí Gorta in Éirinn sa bhliadan míle ochtó gceadh agus a cearca sé. Tháinig an Gorta go dtí an Paróisthe seo, agus fuaír a lán daoine bás. Roimh an Gorta bhí ná daoine go ana bhocht, ní bhíodh acu le n-ithe ach prátaí agus ní bhíodh acu le n-ól ac bhainné.Nuair a tháinig an Gorta thainig an dubh ar na bprátaí ar fuaidh na tíre. Do loit an dubh na prátaí, agus bí ocras ar na ndaoine, ac ní loiteadh an dubh an barra go léir, agus ní raibh an sgéal go ró-holc.Núair a tháinig an Gorta fuaír a lán dhe na daoine bochta bás. Chuaidh furmhór do na daoine bochta go dtí tír eile. Núair a bí an Gorta sa tír, an biadh a bí ag na ndaoine iseadh mhin buidhe.Sa bliadhan míle octh"
"An Gorta · Baile Glas (Meastha), An Bhlárna · Bailiúchán na Scol | dúchas.ie","gcéad agus a cearca seacht d'fás na prátaí arís agus bí athas ar na ndaoine. Indiadh an Gorta an méid dés na Gaedhal a bí béo bhíodar lag, bocht, agus gan aon airgeadh a bheith agu."
"An Gorta · Baile Glas (Meastha), An Bhlárna · The Schools' Collection | dúchas.ie","Bhí gorta san tír seo, sa blían míle oct gcéad cearca a sé agus cearcadh a seacht. Do dhein sé alán diogbhála ins an gceanntar seo. Do bhí an daonnradh níos tuibhe roimn an"
An Reilig i gCluain Tiobrad · Cluain Meacan · The Schools' Collection | dúchas.ie,Tá Cluan Tobraidh trí míle ó Liostuathail agus timcheall le míle ó scoil Chluain Meachain. Tá sé i bparóiste Liostuathail.Tá sean roilg (ceallabhrach) ann in a gcuirtí leanbhaí fadó. Leanbhaí gan baisteadh a cuirtí ann acht níor cuireadh aoinne ann lefada.Cuireadh píobaire ann uair amháin. Fuair an fear bocht bás leis an ocras aimsir an droich shaoghail. Tá carraig i lár na roilge agus deirtear dá sheasófá ar an gcarraig i lár na n-oidhche go gcloisfeá an píobaire ag seinnt.
An Drochshaol · Baile 'n Fhirtéaraigh (B.) · The Schools' Collection | dúchas.ie,"Bhí leath-chéad tig sa bhFhearann fadó, agus timcheall an méid ceadna ar na Cluainte. Théigheadh beirt shagart 'dtí'na stáisúin sa bhFhearann, agus chaitheadh duine aca teacht arís lá'r na bháireach, chun Comaoine a thabhairt do's na daoine ná fuair an lá roime sin é. Teasbeáineann san goraibh níos mó daoine annso fadó roimis an ngorta ná mar atá ann anois."
An Drochshaol · Baile 'n Fhirtéaraigh (B.) · Bailiúchán na Scol | dúchas.ie,"An Droch Saoghal.Do luig an droch saoghal go cruaidh ar mhuinntir an ceannthair seo. Fuair morán daoine bás docras, agus d'imthig a thuille aca go h-""America"". Tháinig an dubh ar na prátaí, agus lobhadar ins na puill, agus na sciobóil.Do bhí fear saidbhir i gCorcaig an bhliain sin dár bh'ainm an Tíghearna Ó Séaghdha, agus glac sé truagh de mhuinntir an ceanntair seo, agus thug sé céad nó leath chéad prátaí síl do gach feirmeóir i gcomhair na hath-bhliana. An bhliain a teip an práta dh'fhás na turnapí, agus bheiridís iad i dteanntha na gcnámh feóla. Chuireadh an cnámh blas na feóla"
"An Drochshaol · Naomh Breandán, Baile na nGall · Bailiúchán na Scol | dúchas.ie",Do luig an droch-shaoghal go mór ar mhuinntir na h-áite seo. Sé bhiodh le n-ithe acu ná arán ar a dtugtar steampaí agus is minic ná bíodh sé sin féin ag mórán acu.Do bhí treibh daoine i mBaile an Chnocháin ar a dtugtaí Ó Mórdhaigh ach do cailleadh iad san aimsir an ghorta. Sé an bíadh is coitchíannta a bhíodh acu ná turneapaí. Aon lá amháin do bhí cailín ó'n bFéochanaig istig ó'n Aifreann ag faire ar ghort turneapaí ar eagla go ngoidfheadh an Aifrinn aon cheann acu. ???Núair a bhí beirt chailíní ag teacht abhaile ó'n Aifreann do
"An Drochshaol · Naomh Breandán, Baile na nGall · Bailiúchán na Scol | dúchas.ie",léimeadar isteach thar claidhe ag tríall ar turnap. Do chonnaic an cailín íad agus lean sí íad nó gur bhain sí dóibh íad ag bun na grafaidhe. Do bhi aithreachas uirthe na dhíaidh sin mar bhí fhios aice go raibh ocras ortha.
"An Drochshaol · Naomh Breandán, Baile na nGall · Bailiúchán na Scol | dúchas.ie",Bhí triúr fear ó Bhaile na bPoc  ag dul ag íasgaireacht agus rugadar ar chnúdán. Bhi an cnúdán ana mhór agus mhair an triúr fear san ar an gcnúdán ar feadh coighchís.Bhí fear dárbh bh'ainm Seán Ó Cinneide ó'n bParóiste seo ag teacht ó'n nDaingean
"An Drochshaol · Naomh Breandán, Baile na nGall · Bailiúchán na Scol | dúchas.ie","Do bhí fear i mBaile na h-Abha darbh ainmh Paidí na hÍnse agus bhí se ag dul an Daingean le clíabh móna agus do cailleadh é ag barra an Mháma agus é ar an tslíghe abhaile. Do bhí cuid de's na daoine an uair sin á mbreabadh ag na ""Supers"" agus ghéobhaidís súp i  n-aisge úatha dá n-iompóidís na ""Supers."" D'iompuigh cuid de's na daoine leis an súp agus do cailleadh na daoine nár dh'iompuigh.Do bhí mac ag lanamha bocht thall i nGrafaoidhe dár  b'ainm Seán. Lá amhain rith sé isteach go  dtí a mhuinntir agus dubhairt sé leó go raibh an coghadh an Mam aníar. Do thainig dath an fhalla ar an mbeirt agus d'imthigheadar leo soir fé dhéin na bhfaillteacha agus chuaidh síos ionnta."
"(gan teideal) · Naomh Breandán, Baile na nGall · Bailiúchán na Scol | dúchas.ie","Cabhair agus grástaAgus cáirde ó Dhia chugainnCabhair gach lá chughainnIs táimíd ghá iarraidh.Cabhair ó Dhia chugainnAgus ó'n bfairrge aniar chugainn.Bhéarda a dhein fear éigin lé línnna ""Soupers"" do cómharsa a thréigh a creibeamh a bhí ag dul timpal ar capall i dteannta an ""Ministir"" (Gallda)Spur is buaitis rud nár dhual duitAch do cosa bheith sa CuaileachAgus fuachtáin fuair ort (chilblains)"
Scéal · Scoil N. Bríde · The Schools' Collection | dúchas.ie,"Aimsir an ghorta fadó bhí baintreabhach bocht thiar i bParóiste Fionn Trághana comhnaidhe. Bhí triúr mac aici. Bhí duine aca timcheall deich mblian d'aois, duine eile dhá bliadhain deug, agus duine ceithre bliana deug. An méid prátaí a bhí curtha aca do lobhadar sa talamh agus bhíodar gan aon bhiadh annsan. Do bhí na leanbhaí ró-óg chum aon chabhair do thabhairt di agus chaith sí féin imtheacht agus biadh do sholáthar dóibh. Uaireannta ní fhaghadh sí aon rud. Bhí sí féin agus a leanbhaidhe ar feadh dhá lá na dtroscadh. ""Dia go deo linn, a leanbhaidhe ""  ar sí, ""is dócha go gcaillfear leis an ocras sinn. Tá sé chomh maith agam imtheacht arís feuchaint an bhfaghainn aon nídh le n-ithe.""Bhailig sí lei go lag, agus shiubhlaig sí mórán, acht ní bhfuair sí aon nídh. Chas sí thar nais ar an dtig go dubhach brfónach toisg gan aon nídh a bheith"
Aimsir an Ghorta · Scoil N. Bríde · The Schools' Collection | dúchas.ie,"Bhí an gorta go h-olc ar fuaid na tíre act ní raib se chom h-olc ins an áit seo agus do bhí sé i n-aiteannaibh eile. Sé an tosnughadh a bhí aige ná an dubh do theacht ar na prátaí ins na seomraib. An  tarna bliadhain bhí furmhor na ndaoine agus ní raibh aon phráta aca cuin síl ní raibh aon nidh le n-ithe aca agus cailleadh moran leis an ocras. Biodar ag ithe gach aon rud, feur glas, neanntóga, turnapaí, prátai ithearach agus bárnaig. Bhí an ministir ag riar súip agus mine ar na daoine acht iompoghadh leis na Protustúnaig, acht níor iompuig acht beagán daoine san áit seo.Bhí fear san áit a iompuig, agus bhí sé ag tathant gach lá ar a mnaoi iomoghadh agus go mbeadh a dóthain le n-ithe aici. Sé an freagra a thugadh sí air na so:-  ""Súip agus"
An Drochshaol · Baile an Ghóilín (Scoil N. Finghín) · The Schools' Collection | dúchas.ie,An Droch ShaoghalDo luig an droch-shaoghal ana mhór ar mhuinntir na h-áite seo.  Do bhí dhá oiread daoine ann an uair úd ná mar atá anois.  Do bhí na prátaí bainte ag gach duine agus iad istigh sa tig aca nuair do tháinig an dubh ortha.  An Dubh a tugadh air ar dtúis acht taréis tamaill tugadh an Lobha Dubh air.  Gobáiste a bhíodh le n-ithe ag formhór na ndaoine agus turnapaí ag cuid eile.  Do bhí foth-dhuine nár tháinig an Dubh in aonchor ar na prátaí ortha agus bhíodh na daoine eile ag ceannach prátaí chun síol uatha san.  Do bhí roinnt maith oibreacha ar siubhal agus bhíodh na daoine ag obair ortha san ar theastiún sa ló.  Do bhí min déirce a thabhairt amach sa Daingean.  Do gheibheadh gach duine cheithre clocha mine gach seachtain.  Do bhí na sagairt ag tabhairt déirce dos na daoine a bhí
An Gorta · Baile an Ghóilín (Scoil N. Finghín) · Bailiúchán na Scol | dúchas.ie,"iseadh é.  Tá ceann eile i gCnoc an Bhróigín agus tá bóthar fé thalamh ag ceangal chinn Baile Íoctarach agus ceann Cnoc an Bhróigín.  Do bhí lios i Móin an Ríogh i dtalamh Pádraig Ó Cinnéide.  Do raob Pádraig é seo.  Nuair a bhí sé réabtha aige tháinig tinneas cinn air, chuaidh sé a chodhladh, agus taréis cúpla lá do chaitheamh sa leabaidh do cailleadh é.  Deir gach sean-duine né raibh an cheart aige aon bhaint a bheith aige leis an lios.Seán Ó Gríbhthín, Muilleann na Glíomaig.Thug Tomás Ó Gríbhthín, Muilleann na Glíomaig dom é."
An Drochshaol · Baile an Ghóilín (Scoil N. Finghín) · The Schools' Collection | dúchas.ie,"6.Is nuair a eirigheann suas an tslat ní fanann uithre aon mheasAcht ag feitheamh leis an mbrainnse is óige'Sa a rígh na gcómhacht go bhfóirir ar mo chúisMar isí Bean dubh an Ghleanna a gheóbhadh méLe na linn sinn bhí sé in iomall an uisge (sé sin abha an aice a thíghe) agus chaith an bhean í féin amach as an gcairt agus ní fheacfaidh sé riamh ó shoin í.  Isé  an fáth go gcaith sí í féin amach ná mar ná féadfadh droch rud dul thar uisge.Mícheál Ó Fiannachta, Rinn bheagThug Cáit Ní Fiannachta Rinn bheag dom é."
An Drochshaol · Baile an Ghóilín (Scoil N. Finghín) · The Schools' Collection | dúchas.ie,An Droch-shaoghal.Do luig an droch-shaoghal ana mhór ar an áit seo.  Do bhí dhá oiread daoine ann an uair sin agus a thá anois.  Do bhí na prátaí bainnte ag gach duine agus iad istig sa tig aca nuair a tháinig an dubh ortha.  An Lobha Dubh a tugadh air an dubh nuair a tháinig sé ar dtúais.  Gabáiste a bhíodh le n-ithe aca nuair a tháinig an dubh air na prátaí.  Do bhí fo-dhuine nár tháinig an dubh air na prátaí aca in aon chor agus bhíodar ag
An Drochshaol · Baile an Ghóilín (Scoil N. Finghín) · Bailiúchán na Scol | dúchas.ie,"sé ina phrodastúnach agus cuaidh sé ar sgoil na bprodastúnach.  Nuair a bhí sé múinte d'iompuig sé thar n-ais airís.  Sgríobh sé é seo.1.A Athair Eóghan is mór an pray tú.Is cúrsaí bróin tú i bparóisde an FheirtéuraigBa bréag é do sheasamh ar Átha nó ar bheinnseNó ag léigheamh an Aifrinn i bpobul Dhúncaoin Thiar.11.Ní air tuairisg do mhairbh a t-athair id thrácthaimNó do dheirbhsiúirín uasal atá go h-uaigneach id éagmuis.Eóghan Ó Fiannachta, Baile Móir, Dainghean.Thug Eóghan Ó Fiannachta, Baile Móir, Dainghean do é."
An Drochshaol · Baile an Ghóilín (Scoil N. Finghín) · Bailiúchán na Scol | dúchas.ie,An Droch-shaoghalSara  dhúbhaig na prátaí tháinig tuille mór agus 'na dhiaidh sin d'éag na barraí ar fad agus tháinig an dubh ar na prátaí.  Ní raibh aon biadh ag na daoine annsan agus gheibhidís ba agus caoirig agus mharbhuighidís iad.  Théighidís isteach ins na tighthibh agus goididís na prátaí.  Turnapaí is mó a bhíodh le n-ithe aca agus bhídís lán t-sásta le iad d'fhághail.  Aon oidhche amháin goideadh dhá caora ó fhear.  Do caith sé an lá á gcuardach acht ní bhfuair sé iad.  Nuair a bhí sé ag teacht abhaile tráthnóna connaich sé beirt fhear istig i mbotháinín ar thaobh cnuic agus an dá caora ar crochadh anuas istig agus iad marbh aca.  Níor d'fan an fear le fhiafruighe dhóibh cé leis iad acht cur sé do
An Drochshaol · Baile an Ghóilín (Scoil N. Finghín) · Bailiúchán na Scol | dúchas.ie,"3.Tá tig mór tábhachtach i lár na tíreachDo bheartuig Seán ar Cháit a chur na suidhe annNuair a imtheóchaid fághaidh sí a guidhe ann,Is ní fheicidh Seán aon áth ar a clainn ann.4.'Se Micí Gabha fear namhaid an tíghe seoTá sé an buille cun Muiris a dhíbirt,D'fan sé thuas riamh is coidhche go dtí cuir Beólán clómhar agus síol ann."
Duine Cáiliúil · Baile an Ghóilín (Scoil N. Finghín) · Bailiúchán na Scol | dúchas.ie,"Duine CáileamhailDo bhí bean dárb ainm Siobhán Ní Dúinnsléibhe  ó Bhaile an tSléibhe.  Is minic a thagadh droch tinnis-cinn uirthi.  Ana siúbhalaidhe do b'eadh í.  Fadó ní raibh aon capall ná cairt ann agus cuaidh sí go dtí Tobar na Molt cun an turas a thabhairt i dTráighlí.   Ag siúbhal a cuaidh sí ann.  Cuaidh sí ann roimh breicfeasta ar maidin agus bhí sí sa baile ar a seacht tráthnóna.  B'sin t-ochtmhadh míle a bhí siúbhalta aici.  Tháinig t-ionghnadh ar gach aoinne gur shiúbhluig sí an bhóthiar chómh tapaidh sin.  Deirtear gur shiubhal sí seacht míle níos tapúla ná mar a shiúbhalóchadh aoinne eile.  An bhliadhain ina dhiaidh sin cuaidh sí ann airís ag siúbhal agus ní tháinig aon tinneas cinn uirthi as san  amach.Siobhán Ní Loinghsigh, Baile an Góilín, Dainghean.Thug Bríghid Ní Chíiomháin , Baile an Góilín, Dainghean.di é."
"(gan teideal) · Scoil na mBráthar, An Daingean · Bailiúchán na Scol | dúchas.ie",Bhí fear í Lios Póil uair amháin agus bhí feirm aige agus dhá bhó. Bhí aon chearc amháin aige agus beireadh an chearc ubh gach lá. Do théigheadh sé isteach í gleann doimhin chun an uibhe d'fághail ach la amhain ní raibh aon ubh sa nid.Annsan thosnuig sé ag lorg an nid. Tar-éis tamaill fuair se é agus é thíos í bpoll mór. Do luigh sé síos ar an dtalamh agus cuir sé a lámh síos agus thós sé suas an t-ubh. Nuair a chuaidh sé abhaile d'ith sé an t-úbh. An dara lá a cuaidh sé go dtí an gleann. Bhí an   t-ubh thíos ins an áit ceadhna. Luigh sé síos airís ach thuit sé síos agus marbhuigheadh é. Ón lá san amach  dítear fear ann san oidhche agus é ag lord ruda éigin.
"Aimsir an Ghorta · Clochar na Toirbhirte, An Daingean · The Schools' Collection | dúchas.ie","Ar dtúis tháinig droch-bhliadhain agus mar gheall ar sin níor fhás  na barraí ro mhaith, agus níor dhein na daoine iad do spáráilt mar ní raibh súil leis an olc acu agus thugadar na barraí go léir do na h-ainmhidhthe.An bhliadhain na dhiaidh sin níor fhás na barraí in aon chor agus go deimhin ní mór  a bhí curtha acu mar ní raibh an síol acu. Thosnuigh na h-ainmhidhthe ag fagháil bháis agus nuair ná raibh aon rud eile ag na daoine le n-ithe chaithfidís iad san d'ithe. Bhí na daoine chómh ritthe síos san ceal bídh gurbh' amhlaidh do marbhuigheadh an fheoil iad mar bhiodh sé ro-láidir dóibh agus nuair do bhiodh an t-ocras ortha d'ithidís an iomarca di. Bhí na daoine bochta ag fagháilt bháis gach aon lá. Is minic a gheibheadh duine bás amuigh ingleann agus is amhlaidh a tugtaí as é in áirde ar chúl an dorais, agus deintí poll do agus caithtí sios ann é gan comhra gan aon rud air. Uair amháin  bhí duine ag dul thar chlaidhe agus cailleadh é in áirde ar bharr an chlaidhe leis an ocras.Annsan thosnuigh na Sasanaigh a bhí go láidir insan áit an anbhruithe a thabhairt do na daoine ach iompódh go dtí  an creideamh protastúnach. Níor iompuigh ach fior-bheagán dá"
An Copeland Isle · Cluain Chumhra · The Schools' Collection | dúchas.ie,"An Copeland IsleBhí  na Flathartaigh le húcaér sa tIarracht leis na litreacha. Cúigear de chriú a bhí sa h-úcaér. Chonnacadar árthach siar ó thuaidh ó'n d-tIarracht agus chuadar fé na déin. Chuaidh  triúr de'n gcriú ar bórd an ártaigh agus an bheirt eile abhaile leis an húcaér.Dúbhradh leis an mbeirt sgéala thabhairt do Sheán Joe dul lom te go Luimneach fé na mbrághaid agus imtheacht  chómh tapaidh agus d'fhéadfadh sé é. San am san ní raibh aon chóir ar imtheacht ó'n  nDaingean ach an mhail-Car. Ní fágadh an mailcar an Daingean go dtí a haon a chlog sa lá. Do bhí an triúr ag déanamh a ndíchill Luimneach do bhaint amach. Ní raibh i nduine acu Tomás ach tSíthigh, ach nipper-garsúin agus ní lómhfadh d'fhear na stiúire a chos a chorruighe ó'n ár 'na raibh sé . Bhíodar ag déanamh isteach ar Bhéal Abha-na-Sionainne nuair d'éirig an ghaoth na gcoinne. Ní raibh le déanamh acu ach í sgaoileadh  le gaoith. Siúd ó dheas í le chóir mhaith gaoithe fé dhéin an Oileáin tIarr agus anuas an Bealach. Greathalach mór aindeis a b'eadh í a bhíodh ag tógaint paisinséirí go 'Meiricá roimhe sin. Bhí lán an Bhealaig innte ag gabháilt adtuaidh. Thigadar iarracht ar Chuan Bhéal Innse do shroisint agus bhíodar geairid go leór do Bhéal an Chuain nuair cad deir leis an ngaoith nár aistrig na gcoinnibh airís agus an oidhche ann. Siúd le gaoith airís iad agus isteach imBéal Chuan a' Daingin. Nuair dh'éirig Muinntir an Daingin lá'r na mháireach ná raibh sé tirim glan anáirde ar eitir mhóir an Daingin. Bhí sí annsan ar feadh a bhfad go dtáinig taoide mór rabharta agus gaoth andeas is tugadh go Cé a' Daingin í agus cuireadh ar cheaint a raibh innte. Lódáil bhric a bhí innte"
An Scúnar - Mary of Glenavy · Cluain Chumhra · The Schools' Collection | dúchas.ie,"An Scúnaér- Mary of GlenavyBhí m'athair ar an gcnoc so thuas ag foghlaéreacht nuair a chonnaic sé chuige aniar an t-árthach ag déanamh ceann ar aghaidh isteach ar an mbéal. Bhí na seólta stracaite na ngeártaérí mara mbeadh go raibh, má bhí aon eólus acu ar an áit, d'fhéadfaid-is easadh béal chuan-a-Daingean isteach. Nuair a thánadar geaird isteach, nuair chonnacadar tráig a bhéil thugadar iarrachtar í ""jibeáil"", í chasadh tímcheall amach ó dheas,ach toisg ná raibh na seólta acu is amhlaidh a caitheadh isteach í le gála aniar 'dtuaid. Sgoileadar fe'n bhfaill í á cheapa is deocha go raibh an fhaill níos ísle ná tá, go bhféadfaidís an talamh do shroistint ós na crannaibh ach bhí cairrg tamall ó bhun na haille, do mheall sí sin iad. Sar a bhuail sí, connacadar so a bhí ar an Rinn, fiú fear na stiúire ag caitheamh na h-ailme uaidh , ag ruith treasna an ""deic"" fé dhéin an chrainn, ag dul ann anáirde ní fheacathas ach ceathrar de chriú innte. Bhuail sí ar leacan-árthaig, d'iompuig sí ar a cliathán. Bí na fearaibh ar na crainn,greim mar seo acu ar na téada. Thagadh ólaighe agus  d'iompuightaí í i slige go dtúmtaí síos ins an bhfairrge na crainn,na fearaibh greamuighthe imeags na dtéad, uair-eannta dhfhanfidís faid gach nfhaid fé'n uisge.Bíodar ag tuiteam duine ar dhuine. Bhí an tríomhadh fear uair, d'fhan sé tamall mór fada thíos sar ar éirig sé arís- an chéad uair eile a tomadh é níor thainig sé aníos in aon chor. D'fhan an ceathrú fear ar na téada, é a iomadh i geómhnuidhe, an fuacht uathbhásach a bhí ann mar i dtosach an carraigh a b'eadh é Doirecheacht na h-oidhche a bhain d'á radharc sa deire é. Bhí sé ann"
