Title,Transcription
The Famine · Baile Uí Dhuibh (B.) · Bailiúchán na Scol | dúchas.ie,"women used to come and gather it up and so they used to have a little more meal. There was also in Kilmeaden, a house where all the families of Kilmeaden  used to go and each family got one quart of yellow meal. In the time of the Famine there was, in Ballyduff, a few trees where the people used to hold wakes in the fields. They used to do this for they could not wake them in houses because there were too many people to be waked. This was on account of so many dying of hunger."
"The Bad Times · Butlerstown (C.), Portláirge · Bailiúchán na Scol | dúchas.ie","Long ago there was a big famine over all Ireland.  It affected this parish badly, as the potato was its chief food.  There were twice as many people in this parish then, as there are now.In 1846 there was such an amount of potatoes in the land that the people threw them by the wayside to rot, and kicked them along before them.  The next year 1847 the blackness came on them.  The seeds were Black Bull, White Rocks, Ashleaves, Skerry-Blue, Scotch-Downs and Early Pinks.  Once the potatoes blackened the people had scarcely any food.  Queen Victoria gave them £5.  If they gave up their religion.  They got a bowl of soup every day from the soupers.  The people died thousands by the way-"
Famine · Butlerstown (Kilburne) · Bailiúchán na Scol | dúchas.ie,"Famine is a threacherous disease dreaded by all living beings. Famine, generally follows war. Thousands upon thousands of people die with hunger some too weak to stir and perish by the side of fences. A great poet of olden times said ""that he saw more people die by the side of fences that in their huts.""There was a potatoe famine in this country about ten or fifteen years ago. According to our ancestors this famine occured after a thunder and lightning storm. People had set plenty of potatoes but after the thunder storm their yield was scanty. The market for potatoes at that time was high and any peron's potatoes that"
The Famine Times · Summerville · Bailiúchán na Scol | dúchas.ie,The old people around have no story about the famine.It made the district very poor.The district was very thickly populated before the famine.  We know that because plenty of ruins of houses are to be seen around the district.  Long ago there were three public houses in Cloughernagh and now there is only one.  There was seven thatched houses in Ballyshuneen and there is not a sign of them now.  Two were in Ballinaculla and there is no sign of them now.  Four were near the chapel of Carbally and the ruins of them can be seen.There was a man going around called Henry the Souper.  He and  some of his followers used to go around trying to turn
The Famine Times · Summerville · Bailiúchán na Scol | dúchas.ie,"People still point out sites of houses the occupied but now in ruins, some of them a green field. There were seventeen houses from Carbally chapel down to Cloughernagh about half a mile distant. There was a row of houses from White's haggard in Ballymacaw up to Carrick's gate in Coolum. There were twenty houses from Lodge's in Graigue to Ballymacaw and now there is only four houses in Graigue. At that time Ballymacaw was a big village. At one time there were three shops in Ballymacaw. There is only one now."
The Famine Times · Summerville · Bailiúchán na Scol | dúchas.ie,"There was a man called Denny the Souper going around with yellow meal and soup.  The Soupers were trying to make Protestants of the people.  Anyone that got food had to take a tract or pamphlet.The district was very thickly populated before the Famine.  There were several houses in Graigue and Ballymacaw, and there was a village near the strand called Knock.  The people still point out sites of houses then occupied and now in ruins or vanished."
"The Weathercock · An Pasáiste Thoir (B.), Port Láirge · Bailiúchán na Scol | dúchas.ie","The Weathercock was a schooner of about 2,000 tons.  She was bound from Australia to Waterford with a cargo of grain.  When she came to Tramore Bay a storm arose.  She put into Tramore for shelter.  This is a very dangerous spot as the Bay contains many submerged rocks.The captain did not know the place very well.  The boat ran aground.  The tide went out and he could not get the boat off.  The next morning about five hundred rats ran ashore and scattered all over the town.  Then they had to dig a long trench out the bank.  The boat got off went the tide came in.Not long afterwards news was got that the ship had been foundered.There is a common belief that when rats leave a ship in this manner, the ship is no longer seaworthy."
"The Fishermens' Warning · An Pasáiste Thoir (C.), Port Láirge · Bailiúchán na Scol | dúchas.ie","Just a half a century ago, a four-masted sailing ship called the Alfred-de-Snow was on its way from San Francisco to Falmouth with grain.  A storm arose and on the fourth day of January she tried to make for Waterford Harbour.  The sails blew away and she blew in on the rocks near Dunmore East just below Passage.She foundered on the Wexford coast at a place named Broom Hill, and all hands were lost.  At the present time the fishermen fishing near the spot got warnings of an approaching storm.  They hear cries just like the cries of drowning men.  Whey they hear these cries they make for home at once."
"The Wreck of the Alfred de Snow · An Pasáiste Thoir (C.), Port Láirge · The Schools' Collection | dúchas.ie","About 50 years ago a large sailing ship named the ""Alfred-de-Snow"" homeward bound from America with a cargo of grain for Falmouth ran for Waterford Harbour.  The captain made an error of tide and found when he got inside of Dunmore that they had not sufficient water.He tried to put the ship back out to sea but she ran ashore at Broomhead on the Wexford coast below Passage East.  ""The Dauntless"", the river steam-boat, went to their assistance, but on reaching Duncannon owing to the huge waves the engines stopped, the paddles broke, and she drifted with the tide.A large tug boat, weather-bound at Ballyhack called, the ""Storm-cock"" was piloted by  Paddy Toole from Passage.  The captain of the Storm-cock was not available as he had gone to Waterford and could not be found.  The lifeboat from Dunmore went to the assistance of the Alfred de Snow but the weather was so rough that the lifeboat turned over and one of the crew was drowned.  She had to put back to Dunmore.  The Alfred de Snow was then left to the mercy of the waves at Broomhead and the crew of nineteen was drowned.  Passage-men for weeks afterwards"
"The Rescue · An Pasáiste Thoir (C.), Port Láirge · Bailiúchán na Scol | dúchas.ie","About fifty years ago an old woman by the name of Ann Browne lived on Creaden Head in a small house.  She was the owner of some of the land which surrounded it.  One night she heard shouting under the cliff.  She went out and saw six men struggling in the water at the foot of the cliff.  One man saw her and cried for help.She was old and could not help him, but at last she thought of a plan.  She pulled the iron gate off its hinges, tied a rope to it and gradually slipped it to the man.  She tied the end of the rope to the pier of the gate.  By means of the rope the man succeeded in climbing to the top of the cliff.  The other poor fellow disappeared from view before anything could be done to rescue them.  They had been washed towards the shore from a wreck."
"Dollar Bay and Dollar Point · An Pasáiste Thoir (C.), Port Láirge · The Schools' Collection | dúchas.ie","About two hundred years ago a sailing ship called the ""Wolf"" sailed from New York bound for Liverpool.  On board the ships were four passengers, a man and his wife and their two children (a boy aged ten and a girl aged eight).  This man made a big fortune in America.  He thought that travelling on the cargo ship would be the safest way to get his money to England, for in those days pirates were watching all passengers ships.  He filled a number of chests on board the ship as clothes chests with dollars.  He told the captain only what they contained.  He promised the captain that when he would arrive in Liverpool he would pay him well.  Some weeks afterwards they sighted Ireland.  The captain and this passenger were chatting in the cabin about their good fortune in getting across safely. The passenger was telling the Captain the amount of money he had in the chests, and the sum he intended to give himself on arrival.  Listening to their conversation was one of the sailors.  He told the other sailors all he had heard.  When they learned that the chests contained all this"
"Wreck of The Donegal · An Pasáiste Thoir (C.), Port Láirge · The Schools' Collection | dúchas.ie","Fifty years ago when sailing ships were trading to Waterford, the fishermen of Passage had many an exciting experience rescuing the sailors of ships that were lost in the Harbour.  Sad to relate on one or two occasions the fishermen in their small boats were unable to render assistance owing to storms.One very stormy night a ship owned in the North of Ireland called the Donegal, ran into this Harbour for shelter.  The night was so stormy that the lights in the Harbour were obscured with the sea and sleet.The following morning the wreck of the ship was seen in a big cave just below Creaden-Head.  Everyone on board the ship was lost.  Some time afterwards four fishermen from Passage (three of them are still living John Dunphy, William Elliott and James Kirby,) were fishing close to the place where this ship was lost.The night was dark but"
"The Lost Child · An Pasáiste Thoir (C.), Port Láirge · Bailiúchán na Scol | dúchas.ie",Up to a few years ago the people in Cheekpoint used to bring the children to Crooke to be christened.  Cheekpoint is about five miles from Crooke.  One day Nurse Purcell went to Cheekpoint to bring a baby to Crooke Church to be christened.It was a very cold day so that the child had to be wrapped up in a number of heavy rugs.  The godparents and the nurse went to the Church with the child on a sidecar.  They got the child christened.When they were comming back the car was jolting because the road was very bad.When they reached home they discovered that the child was missing.  They turned back to look for the child.On the Green Road they found the child lying on the grass.  She was not killed because she fell on the grass.  They brought the baby home safely at last.
"The Curlew's Warning · An Pasáiste Thoir (C.), Port Láirge · Bailiúchán na Scol | dúchas.ie",About fifty years ago there lived on the strand of Passage East two old women named Honour and Mary Browne.  They lived on the Strand in a small hut.  They way they used to live was each morning to go to the edge of the sea and gather up what the sea carried in.One morning Honour heard a crying voice outside the house.  She went out and there she saw a curlew flying over the house.  While she was out the house took fire.  They blessing she gave to the Curlew was that its nest should never be found.From that day forward a curlew's nest has never been found in the neighbourhood of Passage.
"Famine Times · An Pasáiste Thoir (C.), Port Láirge · The Schools' Collection | dúchas.ie","The old people around here say the famine did not affect the people here as much as in the inland districts.  People here caught fish.  Pierce Meade Kilcullen, Halfway-House, Waterford is still living though now 99 years of age.  His is in possession of all his faculties (except for deafness from which he suffered from his youth).  He has no stories to tell of the Famine around here.  My mother, Mrs Kate Delahunty, Kilcullent Waterford was from Bawnreigh, Carrick-on-Suir.  She said her mother told her of the continual daily stream of poor people who used to come to the house with little bags for meal.  The famine was very severe on the people in that locality."
"A Local Tragedy · Faithlegg (B.), Portláirge · The Schools' Collection | dúchas.ie","A TragedyThere are many steam-boats plying up and down the river Suir, but fortunately accidents on them are very rare. One time a small ship foundered and all the crew were drowned.It was a very long time ago, when my grand-father was a boy, the ship was blown up the Suir during a storm. There was no pilot aboard the ship and the sailors were strangers to the course of the river. They came up close to Cheekpoint, but there the ship was kept too close to the shore and was cast upon the rocks at the point called the “Rock”, and where the river turns it’s southerly course. The ship foundered and all the crew were drowned. The crew consisted of black men. Some of them were buried on the strand, and the others up in the fields."
"Famine Times · Faithlegg (B.), Portláirge · The Schools' Collection | dúchas.ie","Written by: James DohertyRiver-View House,Cheekpoint.Material from: Mr. James NugentNo2.  CottageCheekpointAge-Famine TimesIt's many a story I have heard from the old men of the place about the Great Famine. An old man told me that the poor people used to go to the strand and gather the sea-weeds and other weeds to bring home to boil. Others got work repairing and making roads. Their pay was three-halfpence a day and some got a little bag of meal. More people went to their potato fields and dug out some of the black potatoes to eat them. If they did not eat some of the potatoes they would starve. All this happened in the ""black forty seven"" as the old man said.Many of the houses which went to ruin in the famine times were rebuilt and many people are living in them now.The blight on the potato-crop came just as it comes now but came very much heavier. Every potato dug up that year was black.In the following years a great sickness spread over the country. People died in geat numbers. The sickness was just as bad as the famine."
"Cheekpoint's Russian Side · Faithlegg (B.), Portláirge · The Schools' Collection | dúchas.ie","The Russian - SideLong ago a russian ship foundered at Cheekpoint Lighthouse and nearly all the men were drowned. The few that were left made houses out of bushes, ferns, briars and everything they could get. After a time they all died and the place where they built their houses is still known as the Russian Side."
"Famine Times · Cluain Fhiadh (B.), Carraig na Siúire · The Schools' Collection | dúchas.ie","People died in great numbers during the famine period. The Government were forced through shame to distribute Indian meal among the people. They used employ people to distribute it in every district. A man by the name of David Power or nicknamed ""Davy the check"", ""or ""Daithí na Míne"" used give it out in this district. He (mas) was called ""Davy the check"" because people had to have a note from a Government agent to get the meal, and he would always ask them for their check. He used give it out in quarts. The meal used to make very thin meal gruel and it wasn't much good for food. He used to live in Kilnagrange where Mr Wall ex T.D. lives at present. People used eat only one fairly good meal a day and a small one and when hungry at any other time they would eat blackberries and sloes."
"The Rathgormack Shooting · Ráth Ó gCormaic (B.), Carraig na Siúire · The Schools' Collection | dúchas.ie","Shooting on the 19th of June in the year 1921 a very sad happening took place in the village of Rathgormack.About one hundred Black-and-tans gathered to the village and after being some time drinking in one of the public houses came out and shot a man named Peadar Walsh. Peadar came out from Colman's (?) public house  and on seeing all the excitement in the village he began to run. One of the Black-and-tans fired at him  and shot him dead. Peadar has a little dog with him and the Black-and-tans had to shoot him before he would allow them to touch the body of his master.That same night two men named John Tobin and Patrick Hogan were wounded. A crowd was pitching in the forge haggard when they were fired on and these two men were badly wounded. Patrick Hogan is now joined  the monks in Melleray and John Tobin is dead with about fourteen years.Churtha síos ag Seán Ó Dálaigh, ó innsinn a athar Pádraig Ó Dálaigh, an Pháirc, Rath-ó-gCormaic"
"A Story of the Famine · Clochar na Toirbhirte, Cluain Meala · The Schools' Collection | dúchas.ie",A story is told that after the Famine a cholera broke out among the people. They died in dozens.The story goes on to say that lots were buried before they were dead. They could not supply coffins for all so
"The Famine · Ardaghy, Omeath · The Schools' Collection | dúchas.ie","As Omeath was a very poor farming district the famine affected it very much, although nobody died. Any farmer who had a store of oat meal was generally safe from starvation but this had to be locked in a chest as it might be stolen. This gives rise to the proverb ""He has meal in the chest,"" which means the person it is applied to is very wealthy. The ""New Line"" which is the road that passes Ardaghy School was started as relief work in the years of the Famine. The men were paid ten pence per day but anybody who possessed a cow could not get work on it. Many people emigrated to England and America.Collected by:Michael SloaneBavan.From:Peter Sloane (50 yrs)Bavan,Omeath"
The Famine Years in Cooley · Monksland (B.) · Bailiúchán na Scol | dúchas.ie,"The Famine Years in CooleyCooley during the famine years was as it is today a tillage district. Then as now the land was divided up into small holdings, the average area of these holdings being from three to six acres. At the present time Cooley is famed as a potato growing district and during the famine years and previous potatoes was a staple crop. In view of this fact we may well conclude that the district experienced the famine in all its rigours. Later I shall tell you of one man who performed herculian work in relieving the distress of the people of the district. The variety of potatoes grown here during the black years of '46, '47, '48 was West Red. This variety completely failed and all the potatoes rotted in the drills and pits. I am given to understand that it was impossible to find even one safe tuber."
Famine Times · Monksland (C.) · The Schools' Collection | dúchas.ie,"About ninty-two years ago there was a great famine. The cause of this famine was the failure of the potato crop.A potato could not be got through out the whole country. The people died in great numbers. The Government relief did not reach this district.According as the people were dying they were buried in a waste piece of ground about four yards from Carlingford Quay. The people were not put in coffins because the people could not afford it.A  disease called ""blight"" came and  there was not a potato left safe in the country.A great sickness followed the famine and there were three houses built in this district for the sick people. There is one in Carlingford, one on the shore between Greenore and Carlingford, and one out in the Channel about a quarter of a mile from the Light-house"
Famine Times · Monksland (C.) · The Schools' Collection | dúchas.ie,"Famine TimesThe great famine occurred in Ireland in the year 1840-47.The cause of this famine was when the disease came on the patatoes. During this famine people died in great numbers because they could get no good potatoes to eat as there was an awful disease on the potatoes.This disease started first with little specks on the leaves and then the potatoes died and were of no use to anyone.All the people that died round this place were buried in a piece of waste ground in Carlingford.There were three houses build in this place for the sick. They were called ""sick Houses.""Josephine RoganMonksland (Cooley Parish)Carlingford. MonkslandAged 13 years class VI"
Famine Times · Monksland (C.) · Bailiúchán na Scol | dúchas.ie,"Famine timesIn the year 1846 there was a great famine in Ireland.It spread rapidly, and very soon a great part of the crops became unfit for human use. Dan O Connell liberator of Ireland urged the government to prevent the exportain of corn to other countries. He also wanted to stop distilling and brewing in our own country and instead to have the g food provisions received from other countries.In the middle of September 1846 the potato blight appeared for the first time in Ireland.It started with little black specks on the leaves and gradually the whole stalk withered away.The country was thickly populated before the famine but by the end of it there were nearly half of them died from fever and other diseases.It was reckoned that the population lessened by 2 1/2 millions"
Famine Times · Monksland (C.) · The Schools' Collection | dúchas.ie,"In 1,846 the Great Famine was in Ireland. This district was very thickly populated before the famine. There was an epidemic. There was a house on Carlingford beach called the sick house. There were two or three in every house who took this fever, and they were taking to this sick house on carts, and every one that went there died and were buried on the beach.Sometimes the people's bones are washed up on the beach when there is  a rough tide even at the present time. Not far from where I live there are the ruins of a house in the field's where most of the families died.There came a disease on the potatoes, and it would take a man one whole day to dig a bag ful of potatoes that would do his dinner next day. The potatoes decayed in the ground.The Union supplied the people with potatoes for the following year at a dear rate. The potatoes were sown in  drills. The food the people eat was a lot of porridge and potato bread. The people do not talk about other periods of famine and distress due."
Famine Times · Monksland (C.) · The Schools' Collection | dúchas.ie,"The great famine occured in Ireland in 1846-47. The peoples crops of potatoes decayed in the ground and also the grain crops, so that it left the district completely in want of food.The farmers had to sack their workers and go to foreign countries and leave their homes a complete ruin. Some of them did well in America and took out their families.There were some well to do farmers in the district who bought up some of the poor peoples land very cheap, some give money and others gave eatables. The eatables they had were Indian-meal.Kathleen HanrattyWillville"
Famine Time · Mullach Airlinne · Bailiúchán na Scol | dúchas.ie,"rabbits burrows in it. There is one called the ""Fairies Hills"" in Mr Brennan's field. No one can plough the field. A man tried to plough it but no sooner had he touched it than he, the horses and the plough were lifted and thrown into a strange field, and he could not get out. It is also believed that if anyone goes into the field they cannot be got out until morning. It is also said that if one falls on the fort he will never rise again."
Hidden Treasure · Louth (C.) · Bailiúchán na Scol | dúchas.ie,"There was a man called James Lynch drowned in Swages pool, and another strange man found drowned in the Clocan River in the trouble times.  The big grinding mill in Channonrock was burned down a hundred years agoand there was a woman in the tip storey mending sacks.  She jumped down from the top storey and was uninjured.  Her name was Elis Morgan."
Famine Times · Tallanstown · Bailiúchán na Scol | dúchas.ie,"Famine Times.The famine of forty seven was caused by the blight that destroyed the potato crop.  All Ireland was affected with it.  The people lived on potatoes and salt.During the famine the English Government sent over a ship of Indian meal to Ireland and the Irish people had to sell the oats that grew in Ireland to pay the rent.  That was the first time that the Indian meal came to Ireland.This district was more thickly populated than it is now.The potatoes decayed in the ground and in the pits.Collected by Kathleen McEneaney,Tallanstown,Ardee.Got from Thomas McEneaney,Tallanstown,Ardee."
Famine Times · Tallanstown · The Schools' Collection | dúchas.ie,"Famine Times.The famine of forty seven was caused by the blight that destroyed the potato crop.  All Ireland was affected with it.  The people lived on potatoes and salt.During the famine the English Government sent over a ship of Indian meal to Ireland and the Irish people had to sell the oats that grew in Ireland to pay the rent.  That was the first time that the Indian meal came to Ireland.This district was more thickly populated than it is now.The potatoes decayed in the ground and in the pits.Collected by Kathleen McEneaney,Tallanstown,Ardee.Got from Thomas McEneaney,Tallanstown,Ardee."
Famine Times · Tallanstown · Bailiúchán na Scol | dúchas.ie,"Famine Times.The famine did not affect this district much.  There are not much old stories about the famine.There are no ruins of houses in the district that were knocked down at the time of the famine.The people had no food to eat except the ship load of Indian meal that the American Government sent over.Collected by Larry Farrell,Lissrenny,Ardee.Got from Hugh Hoey,Lissrenny,Ardee."
Famine Times · Tallanstown · Bailiúchán na Scol | dúchas.ie,Famine Times.This district was badly affected by the famine.It was no un-common thing for men women and children to be found lying dead by the roadside.Hundreds of families from this parish evacuated their homes some having died as a result of the famine and diseases which followed and others perhaps more numerous emigrated to America and have since returned to their native land.Thus we see all over the country the ruined remains of many homesteads which were once prosperous.There was one so-called gentleman named Foster from this quarter who pretending to sympathise with the afflicted people paid the passage to America of twenty or thirty young men and women.  Whatever was their destination no one knows for they have never since been heard of.The blight came on the potatoes in 1846 and as the bulk of the people had learned to depend on potatoes as their staple food the scarcity caused by the blight proved to be a great privation.  This district was badly affected by the famine.Any comfortable farmer who had a store of meal or corn laid by helped the immediate neighbours as far as they could but in many cases the supplies became exhausted and at length the Government at that time caused a cargo of maize meal to be sent to relieve the
Famine Times · Tallanstown · Bailiúchán na Scol | dúchas.ie,"Famine Times.The population before the famine years was double to what it is now.  All the old houses of the present day are still in existence  from the time of the famine.When the blight came first a known spot was seen on the leaf of the plant and soon the leaves was covered with spots.  They then fell off.  The potatoes were taken out of the field and placed in pits.  It was then they decayed.The year after a man would dig for days and days before he would get a sufficient quantity of potatoes to make a meal for his family.When the potatoes failed the people eat boiled turnips and nettles.  Anyone who had seed corn brought it to the mill and got it ground into meal.Collected by Mat Woods,Kilcroney,Louth.Got from Mrs Woods,Kilcroney,Louth."
"Hedge-Schools · Stonetown, Louth · Bailiúchán na Scol | dúchas.ie",My father remembers to hear his father saying that there was a hedge school in James Matthews's field in Tully. The field is alongside a by-road and only a few yards from the owner's house. He does not know who taught there.There was also one in George Gartlan's field in Lannet. The teacher's name was Rooney.
"Hedge-Schools · Stonetown, Louth · The Schools' Collection | dúchas.ie",My father remembers to hear his father saying that there was a hedge school in James Matthews's field in Tully. The field is alongside a by-road and only a few yards from the owner's house. He does not know who taught there.There was also one in George Gartlan's field in Lannet. The teacher's name was Rooney.
"Famine-Lore · Stonetown, Louth · The Schools' Collection | dúchas.ie","A man named Tom Henessy who lived near Drogheda through the famine years (and is now long dead) came as a steward to a farm, in Drumboory, Co. Monghan, and often told yarns in my mother's house about (as Tom called it) ""The year of the black praties"". He said he was at a funeral in which six of the crowd fell dead on the way, and others fell with weakness under the coffin.The Duff family in Tully having nothing to eat, went out and took the seed potatoes up out of the clay and ate them.The potatoes rotted in the ground and it was said that two men could only dig in a half day enough potatoes for their dinner."
"Old Houses · Stonetown, Louth · Bailiúchán na Scol | dúchas.ie","A man named Tom Henessy who lived near Drogheda through the famine years (and is now long dead) came as a steward to a farm, in Drumboory, Co. Monghan, and often told yarns in my mother's house about (as Tom called it) ""The year of the black praties"". He said he was at a funeral in which six of the crowd fell dead on the way, and others fell with weakness under the coffin.The Duff family in Tully having nothing to eat, went out and took the seed potatoes up out of the clay and ate them.The potatoes rotted in the ground and it was said that two men could only dig in a half day enough potatoes for their dinner."
"The Famine Times · Dromin, Dunleer · Bailiúchán na Scol | dúchas.ie","The Famine TimesThe Famine so it was called happened in 1847 it was the result of the failure of the potatoes which the people of Ireland existed on, at that time. It lasted for three years they were 1847, 1848, 1849. It was said the year before then, the potatoes were a very heavy crop. The people though very little of them. In 1847 the spuds went black and the people dug the fields three times looking for some little ones that could be eaten. There was a great scarcity of flour, and Indian meal, and it cost a half-crown a stone. It had to be used for making bread. During that time, there was a big boiler put up at Dundalk and the people boiled Indian meal in it. All the people came to the boiled with a spoon and the people who owned it gave them their spoonful and they would go home."
Of the Famine · Drumcar · Bailiúchán na Scol | dúchas.ie,"In the village of Clonmore, Dunleer, there is an old house -  which was called the Soup house during the famine, because soup was made there in a huge boiler, which is supposed to have been large enough to hold two bullocks and several barrels of water for cooking.The poor starving people came to this house daily and the soup was given out in a large ladle through a hole in the wall.Those who were in favour with the soup makers were given large lumps of meat in their share, while those who were not as fortunate were given just the soup.The boiler is supposed to be now at Seafield, Dunlow, the residence of Mr. Charles Butterly & can be seen at any time."
(no title) · Drumcar · The Schools' Collection | dúchas.ie,"During the Land War, bog men or stick-men were very busy and there were many secret societies. They went about ill-using many who tried to earn an honest living, and do their duty before God and man. Most of those on the land were very poor.In this district (Tullydonnell) they held their meeting in a house owned by Shellborne who was an ardent stick-man and had their books safely kept in here under Lock and key.The priest Father McKeown, found out where the books were kept and seized them.On one occasion the stick men, broke the churn of a poor man named Goggin, and took the only plough of another poor farmer named Murtagh and were constantly breaking windows - the owners of which were too poor in some instances to have the panes renewed.These men were the terror of the neighbouhood."
"Great Walkers · Díseart, Droichead Átha · Bailiúchán na Scol | dúchas.ie","A Great disaster occured about fifty years ago in Port in this parish.It was a ship load of cocoanut that was going to Dundalk, and a great storm arose, and the ship went down.All the cocoanuts came floating in, and the people brought them home and made noggins"
"A Great Disaster · Díseart, Droichead Átha · Bailiúchán na Scol | dúchas.ie","A Great disaster occured about fifty years ago in Port in this parish.It was a ship load of cocoanut that was going to Dundalk, and a great storm arose, and the ship went down.All the cocoanuts came floating in, and the people brought them home and made noggins"
"A Great Disaster · Díseart, Droichead Átha · Bailiúchán na Scol | dúchas.ie","A ship one time was coming from Dublin to Belfast. Just as they were passing Clogherhead a storm rose. There were only three men on the ship along with the captain, and he was a Protestant.One of the men jumped into the sea and swam to Clogherhead.They threw a rope out to them, and  pulled them in. The captain said that he would either see hell or Belfast that night, so he stayed on the ship, and it sank and he was drowned.A light can be seen there ever since, but when men go out it disappears."
"A Great Disaster · Díseart, Droichead Átha · Bailiúchán na Scol | dúchas.ie","A ship sank on Annagassan strand about fifty years ago. It  happened as she was trading to Dundalk and a storm arose and the ship stuck in the bay making for Dundalk harbour. The storm got so severe that the captain being such courageous man, thought he would brave the storm. ""Hell or heaven, or the bar of Dundalk."" After these words the ship went down in sight of Annagassan shore and when the tide is out you can see the remains of the Ship."
"A Great Disaster · Díseart, Droichead Átha · Bailiúchán na Scol | dúchas.ie","A ship sank on Annagassan strand about fifty years ago. It  happened as she was trading to Dundalk and a storm arose and the ship stuck in the bay making for Dundalk harbour. The storm got so severe that the captain being such courageous man, thought he would brave the storm. ""Hell or heaven, or the bar of Dundalk."" After these words the ship went down in sight of Annagassan shore and when the tide is out you can see the remains of the Ship."
"The Famine · Díseart, Droichead Átha · Bailiúchán na Scol | dúchas.ie","The greatest wind storm which people now living remember occured in February 1903. Trees were uprooted and knocked, slates blown off, and hay and straw blown away, and when daylight broke there was destruction everywhere.It commenced shortly after dark and continued with fury until after daylight. It was said that timber men were cutting timber all the year in Barmeath without stopping."
"Famine · Díseart, Droichead Átha · Bailiúchán na Scol | dúchas.ie","Two men from Drumgutter gave two boilers of Indian Meal to the people.There was a man from Ballymakenny one day when Biddy Mac Evoy was going to Drogheda and she saw him eating a turnip and when she was going home he was dead.About thirty people died in a day & they used to bury them in fields and on the side of the road.The potatoes rotted in thousands and Granny's father when he went out to get potatoes they were all rotten and the day before that they were all right, and it affected the district very much.Great sickness followed the hunger.The blight came with the lightning, because there used to be a lot of lightningThe people do not talk about it now. Sir John Robinson was landlord and when the people would go to pay the rent there would be a great dinner.The Government gave money to make roads and they made them all right.A few of them went to America. Grannie's mother"
"Famine · Díseart, Droichead Átha · The Schools' Collection | dúchas.ie",The great famine of 1846-47 affected the district very much. The district was thickly populated.The blight came with the lightning. The potatoes got black & were unfit for use.There was a ship load of food sent from America to Ireland but it was stopped by Queen Victoria. About thirty people died in the day.The people used to cut briar leaves & grass & anything they could find and used to die along  side the road.
"Famine · Díseart, Droichead Átha · The Schools' Collection | dúchas.ie",The great famine of 1846-47 affected the district very much. The district was thickly populated.The blight came with the lightning. The potatoes got black & were unfit for use.There was a ship load of food sent from America to Ireland but it was stopped by Queen Victoria. About thirty people died in the day.The people used to cut briar leaves & grass & anything they could find and used to die along  side the road.
"Famine · Díseart, Droichead Átha · The Schools' Collection | dúchas.ie","Although the Famine of 1847 did not prove nearly so bad in Louth as along the Western coast still there was some terrible tales told about it by the old people who died 15 years agoThe district was thickly populated and an old man named John Murphy used to tell of 6 houses in Milltown, 8 in Ardbolies and eight in Briar hill where the wood now stands. The potato crop did not fail in full as in the West, but still most of them it did fail and he used to tell of my G father Peter Butterly going to Dublin and buying Indian Corn which he ground out and sold to the people at less than cost price. He said that the hill would be lined with people. After a while he went to America and then all the people died with the hunger.This man, Johnnie Murphy, used to tell of two men who came a long way in search of food and having eaten raw turnips is in a field near Thornogo then collapsed and had to be carried in to one of the houses.It does not appear as if there was any great outbreak of sickness after the famine had died down but there must have been great emigration"
"Old Vessels Etc. · Kellystown, Dunleer · The Schools' Collection | dúchas.ie","Famine Evictions :- After the famine and during it men and women were maintained by breaking stones for the County authorities. The food was their only wages and it consisted of Indian mash porridge twice daily boiled on the roadside. Galroostown means the ""town of the red headed foreigner namely the Danes. The ""Slough"" - a corruption of the word Slieve is also included in the townland."
"Famine Evictions · Kellystown, Dunleer · Bailiúchán na Scol | dúchas.ie","Famine Evictions :- After the famine and during it men and women were maintained by breaking stones for the County authorities. The food was their only wages and it consisted of Indian mash porridge twice daily boiled on the roadside. Galroostown means the ""town of the red headed foreigner namely the Danes. The ""Slough"" - a corruption of the word Slieve is also included in the townland."
"(no title) · Kellystown, Dunleer · The Schools' Collection | dúchas.ie","Black staff bridge another historical place where ""the dead man killed the living man."" A man was bringing a dead corpse on his back after taking it out of the grave and left it resting on the top of the bridge. The man had the dead man's legs tied around his neck. The man's legs tightened around his neck and choked him."
"(no title) · Kellystown, Dunleer · The Schools' Collection | dúchas.ie","There is a moate in Rathdrummond and it was used in olden times as a Danish fortification. There is another moate at Mayne graveyard and another still at Walshestown and last but not least Brittas. Old folk used to say that these mounds were the fairies hiding places. It is said that the Black Pigs course when he ran from Ardee across Mollyash, Ashwill and Morganstown ended when it reached the Moate at Moyne and it was enchanted there."
"(no title) · Kellystown, Dunleer · The Schools' Collection | dúchas.ie","There is a moate in Rathdrummond and it was used in olden times as a Danish fortification. There is another moate at Mayne graveyard and another still at Walshestown and last but not least Brittas. Old folk used to say that these mounds were the fairies hiding places. It is said that the Black Pigs course when he ran from Ardee across Mollyash, Ashwill and Morganstown ended when it reached the Moate at Moyne and it was enchanted there."
The Stranding of the Asenaes · Termonfeckin · The Schools' Collection | dúchas.ie,"During a storm on the 11th of March 1937 a Danish Ship was blown ashore the Termonfeckin Strand. It got stuck on the sandy beach and all attempts failed to refloat her. She was a motor vessel of 700 tons. The name of the ship was the ""Asnaes."" She had eleven of a crew on board.The crew consisted of The Captain, Mate, Two Engineers, Cook, Cabin boy and four sailors. She was on her way from Ballina to Dublin for a cargo to bring back to Copenhagen.While she was travelling on the Irish Sea a snow storm arose and she had not time to anchor before she was driven ashore. The outside of the boat was painted black and red and her flag was red and white.During the first week"
