Title,Transcription
A Story · Radharc na Sionainne · The Schools' Collection | dúchas.ie,During the Famine a poor old travelling man fell sick with fever from the hunger.  He staggered into a field behind Clasby's fort.  The people of Maddysrulla attended to him as well as they could.  They fixed up a shelter for him and made him as comfortable as possible.  But the poor fellow died and they put him into a bag and buried him in the ould graveyard in Portrun. because they could get no coffin for him they were so scarce.  Many a poor one was buried without a coffin.
After the Famine · Radharc na Sionainne · The Schools' Collection | dúchas.ie,The year after the Famine the people had to sow the buds of the old black potatoes and the year after that the potatoes were so plentiful that the people were not able to dig all the crop that grew.  The people had to eat grass and nettles.  Some eat cattle and sheep.  Others eat the black potato  mixed up with turnips. Many people died during the Famine for want of food and a lot of people had to go to America.
(no title) · Radharc na Sionainne · The Schools' Collection | dúchas.ie,The year after the Famine the people had to sow the buds of the old black potatoes and the year after that the potatoes were so plentiful that the people were not able to dig all the crop that grew.  The people had to eat grass and nettles.  Some eat cattle and sheep.  Others eat the black potato  mixed up with turnips. Many people died during the Famine for want of food and a lot of people had to go to America.
(no title) · Radharc na Sionainne · The Schools' Collection | dúchas.ie,There was a plague in Cloonmore long ago.  It was a bad fever and plenty of people were dying.  They sent for a priest called Father Gilleran from Emu.  He told them to put out all the fires in Cloonmore.  They did this and he lit a fire himself.   All the people took a coal from this fire and the priest said that they would never get the plague again and never to let the fire go out.  About 12 years ago it was very weather and all the fires in Cloonmore went out at night and the people had to light them with oil and turf.
(no title) · Radharc na Sionainne · The Schools' Collection | dúchas.ie,There was a plague in Cloonmore long ago.  It was a bad fever and plenty of people were dying.  They sent for a priest called Father Gilleran from Emu.  He told them to put out all the fires in Cloonmore.  They did this and he lit a fire himself.   All the people took a coal from this fire and the priest said that they would never get the plague again and never to let the fire go out.  About 12 years ago it was very weather and all the fires in Cloonmore went out at night and the people had to light them with oil and turf.
(no title) · Radharc na Sionainne · The Schools' Collection | dúchas.ie,After the Famine the people round here were dying so quickly that they hadn't time to bury them according as they died so they used to bring the coffins to a place called Moaneen Crinn between Breacna and Maddysrulla.  Then some people would come together and they'd bring the coffins to the churchyard and bury them.  Often there would be ten or twelve coffins lying there to be buried.
The Famine · Radharc na Sionainne · The Schools' Collection | dúchas.ie,The year after the Famine the people had to sow the buds of the old black potatoes and the year after that again the potatoes were so plenty that the people were not able to dig all the pratees that grew.  The people had to eat grass and nettles  -  some eat the cattle and sheep  Some eat the black potatoes mixed with turnips.Thousands died and some left for America.After the Famine men were given work here making roads.  They were only paid 3d a day.When the men were working on the Hind River they got 8d a day and they used to pay another man to do their own work for them at home.
Famine Times · Drumatemple (C.) · Bailiúchán na Scol | dúchas.ie,"Famine Times.The Great Famine of 1845 was one of the most terrible events in Irish History. It was caused by a failure of the potato-crop which was ruined by a sudden blight. As the potato-crop was their only hope It ruined thousands of families in this district.Raw-turnips, weeds and herbs were commonly eaten by the people. They boiled them with salt. Those who had oaten or Indian meal were supposed to be very rich. After living on this food for some time a plague came upon the people and thousands of them died by the roadside. Those who remained lived in hope of the coming crop being a success, but their hopes were disappointed and the same blight came on the following year.This district was thickly populated before the famine but during it thousands died and left the district bleak."
Famine Times · Drumatemple (C.) · The Schools' Collection | dúchas.ie,"In ""Black"""" '46 and '47 a shower of hail-stones fell in July and beat all crops to the ground. Men were making the road from Farm to Ballymoe when the shower of hail-stones fell. The water rose so quickly that the men's tools were swept into the River Suck about a mile away. The work-men ran to the houses near by. The water rose so high that they had to stand on the tables in the houses.After this the Famine came. It swept families away. At that time there was only one donkey cart in this district owned by Mr Micheal Green, Bookla. That donkey and cart often went five times to Killcroan graveyard every day with the dead. It was driven by Mr Edward Fallon, Cloonee. The sick were stretched on the floor on ""wads"" of straw. When one of them would die a neighbour would push in a coffin. Then the sick would turn it on its side and scramble the corpse into it. A sheet was wrapped round the corpse because there were no habits at that time.In the year '45 there was an abundant crop. Potatoes were piled in heaps against ditches in the field. A horse crate filled was bought for 10d. The children were pulling the bloosoms off the heaps of potatoes in Clonee farm when they were going to school. In Knockcdonell farm some people rooted out some of the stalks that"
Famine Times · Drumatemple (C.) · The Schools' Collection | dúchas.ie,"There is a story told by the older people about the Famine Time.  A man had two hounds, and he fed them well every day.  They were fed much better than some of the people.  It happened that a beggar woman and her six children were passing by his door.  He threw out food to the hounds.  The oldest of the children ran after the hounds and took the food and ate it himself.  When the man saw this he was filled up with pity for the child.  He got his gun and shot the hounds.  The woman asked him why he had shot the hounds, as they had not bit the child.  ""No"" he replied ""but it is not fair that these children are starving with hunger while the hounds are so well fed.""Mary Croghan,Bookala,Ballymoe."
A Railway Accident · Drumatemple (B.) · The Schools' Collection | dúchas.ie,"About the year 1900 there was a railway accident at Frenchlawn crossing on the west side of Ballymoe Station. A man named Michael Kenny  lived at the crossing and he used to have his goat tied to a bogey.Some said it was the goat pulled out the bogey in front of the train and others said it was the people. The passenger train coming from Castlerea at 1 o'clock ran up on it and was derailed. It was knocked down the siding into the bog.There was a dentist killed who was going to Dublin but the other people escaped. The next day was Sunday and a train came came with cranes to pull out the derailed train and all the milesmen gathered to help. There was law over it and Michael Kenny was changed out of the crossing and was sent to County Down.The dentist who was killed was a Mr. Millar. A brother of his was shot dead in Westport. He was a District Inspector of police. The first year we had Summer time, he was putting on the hands of his clock at midnight, when he was shot dead through the window."
Nuala na Miodóg · Drumatemple (B.) · The Schools' Collection | dúchas.ie,"Tradition says that Nuala was the owner of the castle in Castletogher about two miles to the south of Williamstown. She was a sister to Líam Garbh but afterwards became his enemy, because he married one of the Burkes of Glinsk.She was suppoed by the people to be an enchantress who made her raids on the flocks of her neighbours. She generally made them at night and carried a dagger or Miodóg  with which she killed the lambs of her neighbours and carried them to the castle for her own use.The people feared so much that they offered her little or no opposition. She was ready to use her knife on anyone who tried to prevent her from killing the lambs.From the castle of Castletogher she caused a road to be built through the bogs in order to reach the flocks grazing on that farm which was divided in recent years. The remains of this road was discovered by the people cutting turf in Ballaghayegue bog.Her name was Nuala but no one knows her surname but they called her after the dagger which she carried. During her life"
The Famine · Cill Bheagnait · The Schools' Collection | dúchas.ie,"The FamineThe Famine was so severe and the people were so hungry that they were dying on the sides of the road from hunger. They used to boil the nettles and eat them. And where they used to see a man ploughing in a field, they would go in and scrape the clay, to see if they could get a white root called briosgain to eat it. There is a story told of a poor wandering woman, that called into a house of Mr. O Neill in the district of Lenemarla, in the morning"
"On The Famine · Naomh Ceitheach, Runnamoat · The Schools' Collection | dúchas.ie",The famine was a calamity which visited the people of Ireland in the year 1847.A few aged people still survive that witnessed the destruction and histories contain the event also so that its memory may never be forgotten by the generations to come.At that time
"On the Famine · Naomh Ceitheach, Runnamoat · The Schools' Collection | dúchas.ie",Black '46 and 47' are years that stand out in the history of our race for in those times the people suffered in such a way that words fail to describe their condition.Probably since the introduction of the potato crop into Ireland the people of this country came to rely more and more on it as their staple crop.Exportation and importation was not the rule of the day then so that when the crops failed starvation stared them in the face.Thousands died through want and exposure so that the country became a charnel house.
Two Friends · Castlecoote · The Schools' Collection | dúchas.ie,"Once upon a time there were two friends and they were very great with each other and they used to go rambling together every night.One night when they were coming home after their visiting, they began to quarrel and one killed the other, and hid his body under a ditch. The murderer slept out that night and in the morning he stole off to England  And stayed there for 12 months.she came back again and got lodging in a little house, with a poor old Widow. She made a bed for him in the kitchen and she retired to her own room.During the night the man got up and called the old woman and complained he could not sleep,  is there was rain down over him. She looked up to see where was the drop coming from and she noticed a little bone sticking out of the roof and drops off  blood dripping down from it.The man then confessed  that he killed his friend. ‘Go’  said that the old woman and tell the judge or you will never have peace. he did so and was put in prison and very soon after he paid the penalty for his Wicked crime."
Local Heroes · Mount Plunkett · The Schools' Collection | dúchas.ie,"Local HappeningsSome of the Local Happenings are as follows:Doctor Lough Was drowned in the Shannon.On another occasion four lives were lost in the one night. Three Morans from Quaker Island and an man named Curly from Westmeath. (Due to a storm)Another time two men named Tom and Mike Brennan were drowned, bringing a load of potatoes. (A Storm arose)Miss Magrael This woman was killed by a train at"
Famine Times · Mount Plunkett · The Schools' Collection | dúchas.ie,"Famine TimesThe famine occured in 1846 and 1847. This famine was nearly the means of leaving Ireland without any inhabitants. It took great effect on this district also.During the famine years thousands of people died. There was a blight on the potatoes and in those days the people were depending on the potatoes more than anything else. When the potatoes failed the people had nothing to eat only Indian meal and turnips, and some of the people were to be seen ""brisosgains"" out of the fields.The year after the famine the people of Ireland had to get seed potatoes from Scotland and some of them used to sow the buds of the potatoes. When the famine was nearly over the English sent over indian meal and they afterwards started the Public works in Ireland such as, making roads and ditches to give the people a chance to work. They had to work for fourpence a day and some of them only got a half stone of Indian meal. The English Government also gave fifty pounds to the Irish. Dierea followed the famine and of course this killed many of the people, and the few people that were"
Stories · Mount Plunkett · The Schools' Collection | dúchas.ie,StoriesIn the Cromwellian times down in Kilkenny there lived monks. Those monks has their monastery under the ground. Anybody who would tell where those monks lived got a thousand pounds.A woman used to bring milk to the monastery. One day she fell out with the head monk and she went and told Cromwell where the monks were hiding she also told him that she would drop the milk as she went along and the could follow. Next evening she went to the monastery and Cromwell's soldiers followed. All the monks were murdered and the woman got a hundred pounds.
Stories · Mount Plunkett · Bailiúchán na Scol | dúchas.ie,StoriesIn the Cromwellian times down in Kilkenny there lived monks. Those monks has their monastery under the ground. Anybody who would tell where those monks lived got a thousand pounds.A woman used to bring milk to the monastery. One day she fell out with the head monk and she went and told Cromwell where the monks were hiding she also told him that she would drop the milk as she went along and the could follow. Next evening she went to the monastery and Cromwell's soldiers followed. All the monks were murdered and the woman got a hundred pounds.
More Stories · Mount Plunkett · The Schools' Collection | dúchas.ie,"Many years ago there lived in Gailey a man, and his wife, and his mother. The wife was a great musician but the mother in law didn't like this because she was very old and she used to have a sore head. One day when the young woman was going out the door she stood for a while with her hand on the top of the door. When the old woman saw her hand she ran up to the door and shut the door and caught the young woman's hand. The young woman's hand was nearly cut off and the old woman said ""Now you you play anymore."""
Famine Times · Gleann Dubh · The Schools' Collection | dúchas.ie,"The old people tell stories to the youths of to-day about the famine of 1846 and 1847 as we can hear them at it as we sit around the fire during the cold Winter months. The famine affected the district very much as it lessened the population very much, and the people as they had no food died of starvation. Those people used to eat grass and also they used to steal turnips out of their neighbour's field as they had nothing else to eat all their food was gone. before the famine came the district was"
Famine Times · Gleann Dubh · The Schools' Collection | dúchas.ie,The great Famine which came in the years 1846 and 1847 affected this district very much.Beside the road leading from the school to the main road there were seventeen or eighteen houses where now there are only four. The ruins of the houses then occupied are still to be seen.Those people had only a small piece of land each and their main food was potatoes and when the potato crop failed many of the families died of starvation and sickness. the blight when it came on the potatoes
Famine Times · Mount Talbot · The Schools' Collection | dúchas.ie,"My mother often heard her grand - uncle tell stories about the Great Famine which occurred in the year 1846. The district in which he lived was affected very much. Before that time the district was thickly populated.During the three months of May,June and July there was constant rain and that was why the potato crop failed. It was when the people were digging them that they noticed them black.My father told me that on the following year the people got the potatoes from the government. They did not sow them in ridges but they sowed them broadcast like grain.The food they ate was porridge made out of Indian Meal because this was more plentiful than anything else. They also ate turnips. With these they ate boiled nettles and the roots of some weeds.Thousands of people"
Famine Times · Mount Talbot · The Schools' Collection | dúchas.ie,There was a great famine in Ireland in the years 1846 and 1847. This district was thickly populated before the famine. The people were dying so quickly they had to bury some of them in the fields.Then small holdings were made into big farms and handed over to wealthy people.The potato crop decayed in the ridges before they ripened for digging. People knew nothing about the blight before that time.No relief from the Government reached the district. great sickness followed the famine.Eibhlín Ní Dhubhdarang a sé
Famine Times · Mount Talbot · The Schools' Collection | dúchas.ie,"The old people have stories about the Great Famine (1846 - '49). It didn't affect this district very much. This district was greatly populated before this time. People still point out sites of houses then occupied and now in ruins.Some people say that the blight came up from the ground, others say it fell like dew, and others again say that it grew on the leaves. The potatoes weren't formed when the blight came, and when the potato - stalk decayed the tuber decayed as a consequence.The potatoes were sown broadcast like grain. The people ate turnips instead of potatoes. They used to go into the fields and eat the turnips raw. A great number of people died on the roadside.Government relief reached"
The Famine Times · Mount Talbot · The Schools' Collection | dúchas.ie,Nearly all the old people have stories about the Great Famine of 1846 - 47 - 48. It affected the district very much. This district was very thickly populated before that. The old people say that people died on the roadside.People point out houses that were occupied at that time and are now in ruins.The potatoes decayed in the ground before they were dug and afterwards in the pits. There was no account of the seed potatoes for the following year. They were not sown broadcast like grain. The people followed other people that were ploughing and got some kind of white roots and they used them instead of potatoes. Government relief reached the district but it was not much good because there were too many people and they did not send out enough of food to feed them.Great sickness followed the famine. People died in great numbers in this district.People do not talk about other periods of famine due to the failure of the potato crop.Mairéadh Ní ThreasaighRang a sé
The Famine Times · Mount Talbot · The Schools' Collection | dúchas.ie,"Practically all the old people have some stories about the Great Famine which occurred in 1847. It affected the district very much. The district was very thickly populated before the famine came. People still point out foundations of houses which the people lived in and which are now in ruins. The potatoes blackened when the blight came. They decayed in the ground and in the pits. The potatoes did not grow for the seed for the next year. The potatoes were not sown broadcast like grain but were sown in drills and ridges.The Government relief did not reach the district, till the people were dead. People died in great numbers. fever and insanity followed it also.Brighid Ní FhlannagáinRang a seacht"
The Famine · Tisrara (C.) · The Schools' Collection | dúchas.ie,"The famine occurred in 1846 and 47. It was caused by the blight that destroyed the potato crop. As the Irish population depended on the potato crop for food the result was starvation.About one million people died of starvation or of disease on account of starvation. About another million emigrated to America, Scotland, and England in order to escape death.Not only did the people die in the houses, but they died in the fields upon the roads and in the city streets.The rents were very high at that time and most of the people were unable to pay them. They were thrown out of their houses to perish and die by the side of the way side.Besides it was the English Parliament rules the Irish had to go by, so on that account it was ever so much harder on the Irish people. So great was the hunger that the people were eating grass. The country was"
The Famine · Tisrara (C.) · The Schools' Collection | dúchas.ie,The district was thickly populated before the famine. People still point out sites of houses. The great famine was caused by the failure of crops.The people were so poor that they depended for food on the potatoes.This failure was caused by a blight which came over the land. The potatoes rotted in the ground. The people had no food and no potatoes to sell for money. The corn was sent to places that were rich enough to buy it. The people died in millions. The government gave seed potatoes at a low price through the
The Famine · Tisrara (C.) · The Schools' Collection | dúchas.ie,This district was very thickly populated before the famine. People do not point out sites of houses. The potatoes decayed in the ground. There was no account of the seed for the following year.They were sown broadcast like grain. The people mostly used oat meal for food instead of potatoes. The Government relief did not reach the district.
The Famine · Tisrara (C.) · The Schools' Collection | dúchas.ie,"The district was thickly populated before the famine. People still point out houses that at that time were occupied and are now in ruins.Some of the potatoes decayed in the ground and some that did not decay in the ground were afterwards put into pits and decayed also. There was no account of the seed potatoes.The people had oat meal instead, Some very poor people got Government relief."
The Famine · Tisrara (C.) · The Schools' Collection | dúchas.ie,"I do not know was the district thickly populated before the famine. The famine was caused by the failure of the crops. The potatoes rotted in the ground. The people were very poor and hundreds died with the hunger in Ireland.People still point out the ruins of houses which were caused by the famine. Indian meal was given as relief to the people when the work-houses were crowded out. Government relief reached every district. Great sickness followed the famine. There was no account of the seed potatoes for the following year, they were sent over from England. They were stuck in ridges."
The Famine · Tisrara (C.) · The Schools' Collection | dúchas.ie,"The district was very thickly populated before the famine. People still point out the ruins of houses which were caused by the famine. In some places villages were deserted and the people emigrated to America. No blight fell on the potatoes,they rotted in the ground. There was no account of the seed potatoes for the following year, they were sent over from England. They were stuck in ridges. The people had oat meal instead to eat but a number of them died with hunger and sickness.Government relief reached every district, and people still talk of the famine and distress,"
The Famine · Tisrara (C.) · The Schools' Collection | dúchas.ie,The great famine was caused by the failure of the crops. The people were so poor that they depended for food on the potatoes. This failure was caused by a blight which came over the land. The potatoes rotted in the ground. The people had no food or no potatoes to sell for money. The corn was sent to places that was rich enough to buy it. The people died in hundreds.About one million people died in Ireland. The famine broke Daniel O Connell's heart. the government gave the people seed potatoes at a low price through the union. The potatoes were sown in ridges and drills as they are nowadays. The foods they had instead of the potatoes were oat meal and yellow meal. Government relief reached every district. Great sickness followed the hunger. I never heard the people talking of other periods of famine.
Famine Times · Tisrara (B.) · The Schools' Collection | dúchas.ie,Some old people can tell many sad stories regarding the famine. Some districts were much more affected than others. In nearly ever village ruins of houses can be seen which show that they were thickly populated before the famine. The potatoes decayed in the ground and some of them that were put in pits rotten afterwards.As the potatoes rotted in the ground there was very little seen potatoes for the following year. Some potatoes that were left in the ground grew up the following Spring. Instead of potatoes the people ate Indian meal porridge. Very little relief was given by the government but workhouses were built and the people went to them in great number. When they
The Famine · An Charraig · The Schools' Collection | dúchas.ie,"During the famine the people died in hundreds. The year before the famine the potatoes were so plenty that they were thrown against the walls. There lived near Burraghboy a man who had neap in a field for his sheep. The people who had the disease used to try and steal it. They brought it home and boiled it. When it was boiled they threw it out out on a skib, and minced it up with oaten-meal. After awhile the farmer heard how they were stealing the neap. He ordered his sheep to be taken out, and let the people take the neap. There did a great many evictions take place around this place during the time of the famine. Once there was a woman in Lysterfield being evicted. She had some broth boiling in a little pot on the fire. They would not give her time to boil it. When she was evicted she boiled it on a ditch, and the tracks remain there yet."
Famine Times · Baile an tSléibhe · The Schools' Collection | dúchas.ie,"Some of the aged people remember the Great Famine of 1846 and 1847. It affected the district very much and the people were in great distress as they had no food. The food was scarce that the people used to eat nettles, weeds, and everything they could lay hands on. Their mouths used be green after all the green leaves and other green weeds they used to eat. Several of the people died on theroadsides and in the fields crying. ""Hunger, Hunger, Hunger,"" Coffins of bulrushes used to be made to convey them to the graveyard. Others used to be left there where they died as there was no way of burying them, There was a sandpit dug in this locality a few months ago and there was a great many human skeletons  found. These are supposed to be there since the time of the Famine. There is also a huge rock stuck deep in the earth about 300 yards from"
Famine Times · Féith Mhór · The Schools' Collection | dúchas.ie,"During the famine, a man named William Flynn of Derrinturk a villiage near the town of Roscommon had a large field of potatoes which were not completely destroyed by the blight.News of this spread around the district, and after he himself had dug out the potatoes, people came from far and near to dig the field again, in hope to get a few good potatoes. Some mornings when the people of the house got up they saw a stranger digging up the field again, and grasping at the few potatoes he got. The field was dug up five times"
The Famine Time · Ballybay (C.) · The Schools' Collection | dúchas.ie,"The famine which occured during the year of 1846 and 1847 was cause by a failure of the potato crop. The potatoes was the only food the Irish people had to live on.In Munster when the crops failed a great number of people died of starvation, they were not able to work for a living.Most of the young boys and girls got their passport and went to America. The Government did not help the people until they were nearly all dead, then they gave employment which only a few people got. The famine was getting worse and the Government had to send out food which saved many lives. Thousands of thousands of people died during the Famine.The whole world helped Ireland during the famine."
Famine Time · Ballybay (C.) · The Schools' Collection | dúchas.ie,"The following were collected by Evelyn Glennon, Curnseer, Kiltoom, Athlone.The famine which occured during the years of 1846 and 1847. It was caused by a potato failure. The District was very thickly populated at that time. People still point out sites of houses. Thousands of people died of starvation during the famine. The fathers and mothers had to go for food, but they had little money to buy any.The fathers had to go out, and would not come back until their little ones were gone to bed to avoid their heart - piercing cries."
The Famine 1847 · Baile 'n tSléibhe (B.) · The Schools' Collection | dúchas.ie,"The hardships endured were great. There is no exact or approximate record of the numbers who died. They were going around weeping and wailing. Some large farmers gave employment in the tilling of the land, threshing and scutching corn etc. The labourers in recompense received coarse food which consisted of stirabout (porridge) and buttermilk - boiled turnips etc. There was no payment. It was quite common to see large groups of men waiting at some farmers' doors at day break in order to be taken on first.In excavating for road material on the land of John Smith some time ago, large quantities of bones were found. The remains were supposed to be people buried during the famine period. John Smith's gravel pit is situated in Curnalea near the Ballintleva School.Coffins made of rushes were used for the remains on some occasions."
Famine Times · Feevagh · The Schools' Collection | dúchas.ie,"This district was very thickly populated before the Famine of 1847. There were a lot of houses on the roadside, and all through the fields, of which no trace exists now. In some places the fences of little gardens are still to be seen, but the walls of the houses themselves have disappeared.When the potatoes withered in 1847, The people thought it was the cholera that had fallen on them. The potatoes rotted in the ground.Seed potatoes were supplied the next year though a gentleman named Mr. French who lived in Clairmount House, Ballyforan. He was on the Grand"
Famine Times · Feevagh · The Schools' Collection | dúchas.ie,This district was very thickly populated before the famine of 1647. There were a lot of houses on the roadside and all through the fields of which no trace exists now.In some places the walls of little garden are still to be seen; but the walls of the houses themselves have disappeared.When the potato stalks withered in 1847 the people thought it was the cholera that had fallen on them. The potatoes
Famine Times · Feevagh · The Schools' Collection | dúchas.ie,This district was very thickly populated before the famine of 1847. There were a lot of houses on the roadside and all through the fields of which no trace exists now.In some places the walls of little garden are still to be seen; but the walls of the houses themselves have disappeared.When the potato stalks withered in 1847 the people thought it was the
Famine Times · Teach Mhic Conaill · The Schools' Collection | dúchas.ie,"Old people have heard from their fathers and grandfathers many stories about the terrible famine of eighteen forty-six and forty-seven.  The famine years were and are still called 'Black forty-six and forty-seven'.It affected the district very much.  There is only one family at the present day where sixteen and eighteen families were before the famine.  A terrible lot of people died in the district, but few ruins of houses now remain as they are nearly all gone.  It is said that the year prior to the famine year the potatoes were so plentiful that the people could afford to throw them beside walls and ditches and into bogholes, and that was the time potatoes were first called 'spuds'.  The potato crop failed at first, it is said, by a terrible frost which came and ate them all up.  They rotted in the ground.  The people sowed the buds the following year for seed.  Some managed to gather a few very small potatoes.  They shook the buds broadcast like grain.The people had Indian meal for food instead, from which they made stirabout.  It is said that an old Mrs. Galvin, who"
(no title) · Cluain Abhann · The Schools' Collection | dúchas.ie,"CONTINUEDThe day following the storm the people were in sad state, as their turf and hay were blown away, their few cattle had no hay to eat, the people themselves had no fire and they almost famished of cold. This storm is said to impoverish a number of people in district and some of them never regained their loss. A very strange thing to say is that the storm in all its violence was unheard by one family in the district, this was the family of Curley but today no one connected in any way with this family lives."
The Famine of 1847 in the District · Cluain Abhann · The Schools' Collection | dúchas.ie,"The great famine occurred in the years of 1846 and '47, caused by the blight which destroyed the potato crop in the summer of 1846. As the people unfortunately left themselves dependent for food on the potato crop, the result of the potato failure was starvation among the people. In this district of Clonown it is said to be not as severe as in other districts. The following is an account of it given to me by my father.The population at that time was almost double what it is now, and a good many people died of hunger, whilst others of emigrated to England, Scotland, Canada and the United States, to escape death from hunger at home. At the start it was not so bad as the people could eat porridge. When all the oat meal was used up the"
Stories · Ardkeenan · The Schools' Collection | dúchas.ie,"asleep. In the morning he went to the nearest house and he told the man of the house what he had heard during the night. The man told him never to go to the castle again because there was a man there one time who commit suciide, and he was often seen going about the castle after that."
Story - A Fire Outbreak · Cor na Fola (B.) · The Schools' Collection | dúchas.ie,About the year 1913 the house of a man named Malachy Keena of Lisdillure accidently took fire. It was Christmas Eve night. On that night party was being given in the village to celebrate the festival of Christmas. Some of the people of the house were at the party while the others remained at home. After some time they retired to bed leaving a lamp lighting in the kitchen. The lamp being near the ceiling caused the boards to take fire and in a few minutes all was in a blaze.The night being stormy left it very disagreeable for those who hurried to the scene to quench it. By the time they had the fire put out they found that nearly half the building was burned away.
Famine Times · Cor na Fola (C.) · The Schools' Collection | dúchas.ie,"I am sure the old people have a number of old stories but there are not many old people round this village and I do not know very many only a few. The people were dying so fast long ago that when a man would die he would be taken in a turf basket and put on a man's back and brought to the grave and burried.There was a man one time and his name was Mr. Sullivan. He lived in Mount Florence. This man had a lot of Indian meal. The people used to come to him for it at five shillings a stone. He would not give it; so they told the priest and he and the people came to him he still refused to give. As the priest was going he scraped his boots at the door and said ""You can keep the Indian meal and in time the dogs will not eat it"".Then there was a man who had a lot of dogs and he came to"
Famine Times · Cor na Fola (C.) · The Schools' Collection | dúchas.ie,Many of the old people have stories about the great famine. But as my father is not very old he cannot remember very much about it. But he told me that the people suffered much in my district. They got only one meal every second or third day which consisted of indian stirrabout and rounds? which was made of corn soaked in water and used instead of milk. Where they would see a nettle they would hit it against a stone to take the sting out of it and the shake indian meal on it.They ate all sorts of weeds and died in all numbers. The potatoes which were the chief food of the people failed in the ground not in the pits.
Famine Times · Cor na Fola (C.) · Bailiúchán na Scol | dúchas.ie,The people have a great many stories which they heard from their grand-mothers and grand-fathers about the famine. The famine did not effect this district very much but the sickness that followed did.  This district was very thickly populated before the famine fever. The average farm or holding consisted of about five acres of land at that time. About two thirds of the people died with the sickness. Some of them died on the side of the road and were left there until the pigs eat them. The people went in their hundreds to the Athlone hospital until it was filled up. They then used the building that was later known as Ferriers stores as an auxiliary hospital. The deaths were so many each day that they were unable to keep graves dug or coffins made. So they dug long trenches and got a coffin made with the bottom on hinges
Famine Times · Cor na Fola (C.) · The Schools' Collection | dúchas.ie,There are very few old people that know any stories about the famine as it is a long time since it happened.The famine destroyed all the potato crop and the people died of hunger and starvation as the potato was their chief food at that time. The people used to eat nettles and raw turnips and they also used to make Brann-Brith that was something made from nettles and Indian meal.The people were dying by the sides of the road.
Famine Times · Cor na Fola (C.) · The Schools' Collection | dúchas.ie,"There are very few old people in my village. During the famine thousands people died with the hunger. The famine began in 1845.The people had no food nor no money to buy it.I remember my grand-mother telling us a  story about the famine. One day a poor man came in to his brother and asked him to give him something to eat as he had nothing to eat for the last four days. He got him a good meal of black bread and he was glad to get it and very thankful to him. Then he went home and the children and his wife were starving with the hunger, he brought them to where his brother was living. They got a lot of food there."
Famine Times · Cor na Fola (C.) · The Schools' Collection | dúchas.ie,"The old people could tell a great many stories about the famine between 1800 and 1845. There were potato famines but the famine which began in 1845 was far worse than any of those.The poor people died in thousands with hunger. They had neither food, nor money to buy it. The country was thickly populated before the famine. In 1845 there was twice as many in Ireland as there are to-day.I remember my grandfather telling us a story about the famine. One day a poor man came in to his mother and asked her in the honour of God to give him something to eat as he had  nothing to eat for two days. She got a meal ready for him and he ate it so greedily that he must have eaten too much. After a while he went out and lay down by the side of the road and died.My Grandfather knew some people who used to go out and look"
Famine Times · Cor na Fola (C.) · The Schools' Collection | dúchas.ie,Some of the old people have a lot of stories about the Famine Times. The districts were effected very much at that time. The fog and the rain brought the blight on the potato crop. They failed and the greater portion of them decayed in the ground. They were not sown broadcast like grain such as oats or wheat they were sown about eight inches apart in ridges or drills.Their chief food was Indian Meal porridge. The British Government had been warned that the Irish people were living on the verge of starvation and they gave little heed to them. At the time of the Famine there were eight or nine more houses in our village but now there is nothing to be seen but the walls.
Famine Times · Cor na Fola (C.) · The Schools' Collection | dúchas.ie,"The Great Famine of 1845 lasted for two years. It was caused by the failure of the potatoe crop. The old people of to-day tell us sad stories of the famine.People in my district suffered severely from hunger. The poor people were stricken with despair they had neither food nor money to buy it.Before the Famine my district was very thickly populated, but hundreds were wiped out with starvation. About a mile from Cornafulla in a place called Mount Florence a man named Mr. Sullivan supplied the people for miles around with Indian meal. They came for it every morning. The paths which they made are still to be seen.There is also to be seen the ruins of old houses where families died.The blight appeared on the potato crop and the crop failed all over the country. Mothers worn down to skeletons, sad and heart-broken to see the children starving."
Famine Times · Cor na Fola (C.) · The Schools' Collection | dúchas.ie,"The old people are noted for their story telling especially what happened in the olden times such as the great famine in 1847. I remember my grandmother telling me about the bad times during the famine. Her mother often told her.One day a neighbouring woman and herself went to Athlone and her mother had a couple of shillings and the other poor woman hadn't a penny. She was to meet a friend in town who was to give her a few shillings to help her to get some tea and sugar to bring home to her children. She went all over the town and could not see him. So she started home walking and coming up Connaught St. she was crying thinking what she would do going home to the children, cold and hungry and no money to get anything for them. She met a respectable man and he asked her why she was crying so she told him her story and he put his hand in his pocket and gave her"
Crying Following Sullivan Brothaill Family · Oileán Baoi (Dursey) · Bailiúchán na Scol | dúchas.ie,"An old woman of the old Sullivan Brothaill family from Dursey Island was married in Beárnas (Allihies ). When she grew old, she got sick and her daughter-in-law was up this night caring her. There was no living soul with her. Out in the night she heard the lone woman crying around the house. She didn't run or stir from where she was. The old woman died the next night.The crying she heard was not the bean-sidhe, but some one of her people that were dead that came back."
Boat of Bacs and Dales Lost in Faill an Ghalláin · Oileán Baoi (Dursey) · The Schools' Collection | dúchas.ie,"drink besides.  The whole crowd were drunk in the evening.The next morning a tug came down from Cork and it towed her away back home to France.Quinlan Murphy brought a bottle of the brandy home and he gave a drop of it to his sister.  He told her to go drawing dung up to a field near the school on horse-back.  She went off and brought up the first load, and knocked it above, and came home for the second.  Off she went with it, and after a little while down she comes to the door with the load again – never thought of knocking it:  the brandy was talking."
